,fors2name,zobs,Nc,Ns,Nm,funcmin_c,funcmin_m,funcmin_s,MAH_lgmO,MAH_logtc,MAH_early_index,MAH_late_index,MS_lgmcrit,MS_lgy_at_mcrit,MS_indx_lo,MS_indx_hi,MS_tau_dep,Q_lg_qt,Q_qlglgdt,Q_lg_drop,Q_lg_rejuv,AV,UV_BUMP,PLAW_SLOPE,LGMET,LGMETSCATTER
402,SPEC641,0.295,695,686,9,410090.2904861235,31927.101569631417,788253.4794026156,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
403,SPEC642,0.49269,1134,1125,9,19000996.710206557,1010611.5629932091,36991381.85741991,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
404,SPEC643,0.16907,934,925,9,5825969.17008867,1616950.6086165642,10034987.731560776,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
405,SPEC644,0.43582,1371,1362,9,3190304.904884038,12703.446414530119,6367906.363353546,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
406,SPEC645,0.11732,985,976,9,452982.0787930191,15072.078402798505,890892.0791832397,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
407,SPEC646,0.34536,951,942,9,5761387.19265206,41769.37278935386,11481005.012514766,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
408,SPEC647,0.10485,1378,1369,9,7986688.991380314,5385.099015781594,15967992.883744847,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
409,SPEC648,0.63011,1375,1367,8,102467879.69229807,542131.319218431,204393628.0653777,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
410,SPEC649,0.4087,1261,1252,9,40902963.93480653,297849.07500568585,81508078.79460739,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
411,SPEC650,0.07495,1364,1355,9,1982375.6964322,12240.153970709083,3952511.238893691,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
412,SPEC651,0.5205,1371,1362,9,27854706.18718271,14840.00233813224,55694572.372027285,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
413,SPEC652,0.6442,1374,1365,9,10128468.131865783,30095.24462222797,20226841.01910934,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
414,SPEC653,0.27295,1353,1344,9,4263581.643495437,278405.8818376924,8248757.405153181,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
415,SPEC654,0.44743,1375,1366,9,534050.816331002,120312.46866150698,947789.1640004972,11.999854950464456,0.08047746678620459,0.1,3.5183403248407528,11.959972874695255,-0.9924679318620896,2.0,-1.0005043668957567,2.036779677813164,1.3047472822454191,-0.37473212163205266,-1.0921702989663629,-0.1,0.0,1.9804564504333115,-0.08349768585791127,-4.048125596038593,0.1342425865824116
416,SPEC655,0.11603,1371,1362,9,12007013.124808276,4345.353123142058,24009680.89649341,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
417,SPEC656,0.44692,1344,1335,9,523306.5727320207,303688.1079606138,742925.0375034276,11.776002681444137,0.0920609101142782,0.1,2.0072161731486435,12.038330232020341,-1.0993697445660344,1.2413976398693112,-0.9782945037821998,2.0757492071190398,1.2168613308482823,-0.5088297906380888,-1.0769910736424249,-0.212307,0.197610530551805,2.0721583486514814,0.0,-3.7600522648681975,0.21598802380967105
418,SPEC657,0.12998,1369,1360,9,2311504.7895555855,2261.9257390308258,4620747.65337214,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
419,SPEC658,0.43422,975,966,9,60522.26819481601,50121.84336360173,70922.69302603029,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
420,SPEC659,0.19913,1061,1052,9,2344812.127019274,54489.79867319716,4635134.455365351,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
421,SPEC660,0.40757,1350,1341,9,1102420.5128356586,924230.3053530668,1280610.7203182506,11.589853931189898,0.15,0.1,0.24372349469850996,12.30669861121617,-1.1751914646330117,0.7440041491301457,-1.0135374884143058,3.0,1.1096245211407394,-0.532040887189694,-1.0664656207794005,-0.212307,0.0,3.0,0.0,-3.8791992106290176,0.1
422,SPEC661,0.24836,1253,1244,9,6277889.360864927,264731.6516848314,12291047.070045022,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
423,SPEC662,0.77476,1368,1359,9,26600981.288508136,47585.21428474736,53154377.362731524,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
424,SPEC663,0.39036,985,976,9,4370761.956477775,210283.10569161898,8531240.807263931,11.69119150045453,0.15,0.1,0.1,12.290254224030733,-1.2208519135126348,0.74718954642795,-1.0550178989450516,1.9263807832115607,1.8884301837348176,-0.44860117561537094,-0.5,-0.212306628869682,0.0,1.8490158662183516,0.0,-3.602805545568345,0.1
425,SPEC664,0.39147,1137,1128,9,782076.945522258,469818.47312288836,1094335.4179216276,12.50061203751743,0.14883909473755202,0.1,6.902564640538646,11.671890442618404,-0.7,1.8521130145802374,-0.8434599848447836,2.026245870680234,0.9372086905866468,-1.083164436935689,-2.0,-0.3515401851149628,0.6288882176582055,2.2684994815358412,-0.18080061806744066,-4.34,0.1
426,SPEC667,0.60166,1346,1338,8,1905958.234493424,80972.69394712122,3730943.775039727,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
427,SPEC668,0.41463,1372,1363,9,2635640673.486757,31283.933050870786,5271250063.0404625,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
428,SPEC669,0.62999,1309,1300,9,1250443.7668813749,121724.0830251478,2379163.450737602,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
429,SPEC670,0.44652,1381,1373,8,22927196.31977599,68612.08274453491,45785780.55680745,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
430,SPEC671,0.67433,868,859,9,6883445.140874777,56536.813363392444,13710353.468386162,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
431,SPEC672,0.39123,1360,1351,9,3909208.3101749555,15361.11967695578,7803055.500672955,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
432,SPEC673,0.39478,1327,1318,9,3314175.694903071,3406425.5751915663,3221925.8146145763,11.71680454676807,0.15,0.1,0.1858788865993716,12.001258846083891,-1.3583882491806416,1.3186566601193876,-1.0341500497232294,2.905579077917098,1.1807906328417144,-0.6269965792336094,-0.7809955296405919,-0.212307,0.0,2.233385011747365,0.0,-3.8821876685554892,0.1
433,SPEC674,0.11633,1230,1221,9,352251533.7130723,280586.36487674905,704222481.0612679,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
434,SPEC675,0.11623,1332,1323,9,21828109.99377846,24431.010183824426,43631788.97737309,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
435,SPEC676,0.60285,1364,1356,8,1076359.9905875896,24803.319771078786,2127916.6614041002,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
436,SPEC677,0.29465,1207,1198,9,1986513.48782776,163371.00001273994,3809655.97564278,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
437,SPEC678,0.11746,866,857,9,153404390.63581738,930.0564987803219,306807851.215136,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
438,SPEC679,0.29266,1376,1367,9,58564377.51430555,72764.4177049925,117055990.6109061,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
439,SPEC680,0.11622,1309,1300,9,1342510.4260260263,1884395.4004215826,800625.4516304701,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
440,SPEC681,0.29088,1390,1381,9,28953183.675835963,858863.694666247,57047503.65700568,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
441,SPEC682,0.29135,896,887,9,2210155.754589762,187830.8429857159,4232480.666193808,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
442,SPEC683,0.68454,1367,1358,9,518119.6726302309,52585.80864826242,983653.5366121994,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
443,SPEC684,0.49262,1379,1370,9,3815265.4348119004,45866.68076390424,7584664.188859897,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
444,SPEC685,0.62798,1378,1370,8,16799240.164657045,658698.3072339274,32939782.02208016,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
445,SPEC686,0.39094,1074,1065,9,5284966.434745088,51019.68688473217,10518913.182605444,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
446,SPEC687,0.34425,810,801,9,8303811.176238057,287017.4378638404,16320604.914612275,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
447,SPEC689,0.46661,962,954,8,892294573.7817682,43787.57979403479,1784545359.9837425,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
448,SPEC690,0.72521,1201,1192,9,12703374.244763035,339766.2983300163,25066982.191196054,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
449,SPEC691,0.09462,1339,1330,9,53658661.597265914,8555.188555015566,107308768.00597681,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
450,SPEC692,0.77813,1124,1115,9,9531773.700350339,59367.55903737501,19004179.8416633,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
451,SPEC693,0.36256,1117,1108,9,16417124.211107483,66386.31343266324,32767862.108782303,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
452,SPEC694,0.36311,1365,1356,9,389841.4257101828,95427.3583727183,684255.4930476473,12.19839963222315,0.13167851389528945,0.1,6.433174770127747,11.426519442150067,-1.0047725903782543,2.0,-0.9366875345690795,1.4233557079046901,1.8197696405225876,-0.4765202587652425,-0.5,-0.212307,0.8254492826303966,1.6403773292365387,-0.0011585726755033066,-4.34,0.1
453,SPEC695,0.46731,1356,1347,9,1570388.932286594,796968.2405912112,2343809.623981977,12.222804971000986,0.07209723013660603,0.1,3.756522007344998,11.56920273411895,-1.0093473127922128,1.8084110762669763,-0.9790415836908821,1.6997900605207383,1.9424649787329404,-1.586755653463832,-1.4523290743464867,-0.212307,1.849863490429381,3.0,0.0,-4.34,0.1
454,SPEC696,0.28962,1010,1001,9,97902471.79658264,106794.68340339953,195698148.90976188,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
455,SPEC697,0.39393,1348,1339,9,2328741.8862192943,604099.3961150447,4053384.3763235435,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
456,SPEC698,0.07467,1304,1295,9,65422013.69436776,23631.94130153396,130820395.44743398,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
457,SPEC699,0.2042,1142,1133,9,97724858.47574167,105331.44099723386,195344385.5104861,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
458,SPEC700,0.07505,1243,1234,9,5860355.541770863,6997129.5912802685,4723581.492261458,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
459,SPEC701,0.32435,1369,1360,9,43387344.11423888,3712127.1354320208,83062561.09304574,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
460,SPEC702,0.29309,1319,1310,9,310976206.6771762,39317.95137608331,621913095.4029763,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
461,SPEC703,0.55979,1334,1325,9,136406.39858221033,72375.88800482896,200436.9091595917,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
462,SPEC704,0.20401,1344,1335,9,3208430.723204644,11578.603054564637,6405282.843354723,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
463,SPEC705,0.55579,1352,1343,9,4014555.402128742,242256.82541162678,7786853.978845857,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
464,SPEC706,0.36214,1353,1344,9,16261488.773406724,1365236.1546391859,31157741.392174263,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
465,SPEC707,0.29225,860,851,9,1024386.2562845482,5570.637605229407,2043201.874963867,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
466,SPEC708,0.56189,1335,1326,9,14550549.60405529,58501.98500031466,29042597.223110262,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
467,SPEC710,0.77892,1249,1240,9,434091.15140421805,168991.96650864335,699190.3362997927,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
468,SPEC711,0.56112,1355,1347,8,2050306.1404643704,228130.69069569148,3872481.5902330494,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
469,SPEC713,0.55535,1331,1322,9,2319876.3938870463,11692.759214003283,4628060.028560089,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
470,SPEC714,2.41534,1361,1352,9,3962006.1683477387,1006764.2362981992,6917248.100397279,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
471,SPEC715,0.55977,1360,1351,9,1301570.3316390554,108363.3150042359,2494777.3482738747,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
472,SPEC716,0.43701,1360,1351,9,3359191.873039646,428556.5777076034,6289827.168371689,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
473,SPEC717,0.91643,1338,1329,9,80934110.51514933,10620.842288839636,161857600.1880098,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
474,SPEC718,0.43955,1282,1273,9,5800573.677055023,710298.8516529545,10890848.502457092,11.715394503013199,0.15,0.1,0.766089730500678,12.147572581422892,-1.1473213003094749,1.1355729207490728,-1.0065600934891357,2.14546618520201,1.0702262552104016,-0.5206241453394092,-0.9812601559208639,-0.212307,0.049390326570949765,2.2531428898323513,-0.003678856724972154,-3.568990665933296,0.3
475,SPEC719,0.26502,1207,1198,9,17550455.78810201,545524.461354685,34555387.11484933,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
476,SPEC720,0.43606,1031,1022,9,203178520.46920663,311498.29312428215,406045542.645289,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
477,SPEC721,0.62972,866,858,8,631349.7099637107,204590.6429251958,1058108.7770022256,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
478,SPEC722,1.2105,1350,1341,9,8364101.299886661,93885.23704054093,16634317.362732781,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
479,SPEC723,0.23031,1354,1345,9,163121367.95611492,50441.71372974071,326192294.1985001,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
480,SPEC724,0.23168,1211,1202,9,3420723.7823593393,12171.052283400213,6829276.512435278,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
481,SPEC725,0.2301,1339,1330,9,36327759.86064357,16649.488164396455,72638870.23312275,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
482,SPEC726,0.53829,1317,1308,9,1254293.524036054,40038.05674439361,2468548.9913277146,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
483,SPEC727,0.2306,1205,1196,9,56788194.361400485,192.06367374300038,113576196.65912722,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
484,SPEC728,0.43742,960,951,9,352286.41115960997,141590.5184050433,562982.3039141766,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
485,SPEC729,0.43187,1256,1247,9,10363361.972978435,280958.841872507,20445765.104084365,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
486,SPEC730,0.55034,1197,1188,9,762947.6647154872,30183.654833161225,1495711.674597813,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
487,SPEC731,0.54998,1317,1308,9,1274002.8277723752,54376.867933240275,2493628.78761151,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
488,SPEC732,0.16176,1334,1325,9,3457434.931109865,998786.9445521164,5916082.917667614,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
489,SPEC733,0.19553,921,912,9,40023514.92334375,374365.69447268115,79672664.15221481,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
490,SPEC734,0.23012,1357,1348,9,7674030.9640519535,491863.7410579702,14856198.187045937,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
491,SPEC735,0.36169,1369,1360,9,4603680650.711585,4679486.286143686,9202681815.137026,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
492,SPEC736,0.55777,1166,1157,9,2182918.735702993,13820.049617477756,4352017.421788508,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
493,SPEC737,0.52001,772,763,9,75539.47291543407,113069.60394463786,38009.34188623031,12.149170498252376,0.12333599538823806,0.1,3.6907154326579468,11.741433512345939,-0.8342762777778785,0.9225635896565811,-0.9055698045971804,2.223520753168215,0.9639921732812031,-1.2660726906246556,-1.5239886806789043,-0.212307,1.445279736455176,1.0271367368220508,-0.2040779801597824,-3.5,0.1000009218436239
494,SPEC738,0.56044,939,931,8,4109814.287237242,1983084.1126022674,6236544.461872216,12.0,0.05,0.1,1.0,12.0,-1.0,1.0,-1.0,2.0,1.0,-0.50725,-1.01773,-0.212307,1.0,2.0,-0.25,-3.5,0.2
